task_id,config,agent,model,reasoning,snapshot,raw_pass,judge_pass,compile,tests_passed,tests_run,req_satisfied,req_total,duration_s,cost_usd,output_tokens,steps,compile_calls,compile_errors,files_edited
ue_task_0026,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0026_claude-code_20260701_211424,0,0,1,1,3,4,8,2000.7,2.8888136499999995,105488,40,3,5,3
ue_task_0027,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0027_claude-code_20260701_094012,0,0,1,1,3,6,8,1310.1,2.6748573,61591,60,1,0,4
ue_task_0028,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0028_claude-code_20260701_095125,0,0,1,0,1,5,8,458.6,0.7204597000000001,21484,20,2,0,1
ue_task_0029,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0029_claude-code_20260701_100606,0,0,1,0,1,4,7,753.7,2.6381220000000005,33698,42,2,0,1
ue_task_0030,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0030_claude-code_20260701_103221,0,0,1,0,1,5,8,1437.5,3.199413349999999,81783,63,5,1,2
ue_task_0031,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0031_claude-code_20260701_110052,1,1,1,1,1,4,4,1556.7,4.488893150000001,75459,80,19,2,3
ue_task_0034,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0034_claude-code_20260701_125113,0,0,1,3,9,4,10,1474.0,4.161359149999998,89616,88,4,0,1
ue_task_0035,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0035_claude-code_20260701_134256,0,0,1,6,9,10,14,2857.6,5.386158049999998,155468,78,7,2,1
ue_task_0036,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0036_claude-code_20260701_141222,0,0,1,3,9,6,11,1519.5,3.6819460499999983,60884,77,5,2,1
ue_task_0037,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0037_claude-code_20260701_143428,0,0,1,7,8,8,14,1092.4,2.7015313499999998,53050,60,4,1,1
ue_task_0038,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0038_claude-code_20260701_145538,1,1,1,11,11,12,12,1068.5,2.9347590500000003,47494,68,5,4,1
ue_task_0039,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0039_claude-code_20260701_151840,0,0,1,6,9,10,12,1076.3,3.2861338,54605,85,1,0,1
ue_task_0042,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0042_claude-code_20260630_141620,0,0,1,10,11,10,13,727.8,2.0893922999999996,32953,59,1,1,1
ue_task_0043,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0043_claude-code_20260630_143544,0,0,1,10,14,11,14,845.3,2.1966643,34452,48,2,0,1
ue_task_0045,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0045_claude-code_20260630_160116,1,0,1,5,5,7,10,2634.3,6.76291185,136413,126,7,4,1
ue_task_0046,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0046_claude-code_20260630_163833,0,0,1,0,1,0,8,1828.9,7.201315650000003,78064,148,3,4,1
ue_task_0047,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0047_claude-code_20260630_171247,0,0,1,1,2,6,10,1713.3,2.9544813999999993,82652,34,4,0,1
ue_task_0048,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0048_claude-code_20260630_180815,0,0,1,0,2,1,7,2982.8,5.5860179500000005,177625,43,4,2,1
ue_task_0049,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0049_claude-code_20260630_183836,0,0,1,0,2,3,8,1549.1,4.790489800000001,78848,75,6,4,2
ue_task_0050,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0050_claude-code_20260630_191929,1,0,1,2,2,3,8,2205.7,11.056981400000002,91643,2,0,0,2
ue_task_0051,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0051_claude-code_20260630_194929,0,0,1,0,3,5,9,1595.1,4.823309999999998,59653,125,3,0,3
ue_task_0052,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0052_claude-code_20260630_220814,0,0,1,0,2,8,10,1315.5,3.0197381000000005,54682,99,5,0,8
ue_task_0053,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0053_claude-code_20260630_223320,0,0,1,0,3,6,9,1254.6,3.089624150000001,58524,60,3,0,5
ue_task_0054,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0054_claude-code_20260630_234856,0,0,1,2,3,4,8,4324.2,6.60342265,204882,94,4,6,1
ue_task_0055,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0055_claude-code_20260701_001215,0,0,1,1,2,6,7,1193.6,2.9303144,71322,41,5,1,1
ue_task_0056,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0056_claude-code_20260701_002013,0,0,1,9,10,9,10,294.3,0.8849379499999999,11631,23,2,0,1
ue_task_0057,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0057_claude-code_20260701_010033,1,0,1,2,2,4,8,1291.8,3.8454009500000006,76462,55,1,0,2
ue_task_0058,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0058_claude-code_20260701_011950,1,0,1,1,1,2,7,895.6,3.4212396,33535,63,7,0,1
ue_task_0059,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0059_claude-code_20260701_020651,1,0,1,1,1,4,8,2696.6,4.691363499999998,151622,49,1,0,4
ue_task_0060,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0060_claude-code_20260701_024256,0,0,1,0,1,3,8,2004.0,4.2636652,79134,94,8,0,4
ue_task_0061,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0061_claude-code_20260701_030100,0,0,1,0,1,5,9,957.7,2.236008799999999,61936,40,2,0,1
ue_task_0062,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0062_claude-code_20260701_031705,0,0,1,0,1,6,8,849.9,1.62584365,32799,42,6,1,2
ue_task_0063,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0063_claude-code_20260701_033312,1,0,1,3,3,11,13,861.9,2.0081069000000005,42711,50,3,0,2
ue_task_0064,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0064_claude-code_20260701_034414,0,0,1,2,3,8,10,453.4,0.8568482999999998,17302,22,4,0,2
ue_task_0065,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0065_claude-code_20260701_041146,1,0,1,1,1,8,11,1490.0,4.1004654500000015,75127,96,2,0,6
ue_task_0067,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0067_claude-code_20260701_044627,1,0,1,1,1,6,7,620.6,3.067516799999999,28105,57,3,0,1
ue_task_0068,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0068_claude-code_20260701_045920,0,0,1,0,1,6,7,653.7,3.1995156500000004,36217,51,3,2,1
ue_task_0069,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0069_claude-code_20260701_052326,1,0,1,3,3,5,11,1271.3,4.03727785,55871,126,3,0,2
ue_task_0070,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0070_claude-code_20260701_054725,0,0,1,1,2,6,10,1286.4,2.5976034000000006,55966,52,1,0,3
ue_task_0071,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0071_claude-code_20260701_055840,0,0,1,1,2,6,7,486.9,1.16192805,19393,35,1,0,5
ue_task_0072,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0072_claude-code_20260701_071852,1,0,1,6,6,9,11,4713.3,13.586582149999996,270071,208,,,3
ue_task_0074,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0074_claude-code_20260701_083141,0,1,1,0,3,10,10,1001.3,3.3011307499999996,50102,62,3,0,3
ue_task_0075,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0075_claude-code_20260701_090248,0,0,1,0,2,7,10,1617.8,5.1625372999999986,79139,143,1,0,2
ue_task_0077,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0077_claude-code_20260701_105120,0,,0,0,0,,,3058.8,8.033091450000002,146591,152,13,4,7
ue_task_0078,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0078_claude-code_20260701_111102,0,,0,0,0,,,1041.7,2.9422488999999996,37341,42,4,4,3
ue_task_0079,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0079_claude-code_20260701_113553,0,,0,0,0,,,1368.4,4.12778535,62303,67,3,3,3
ue_task_0080,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0080_claude-code_20260701_120736,0,0,1,2,7,4,7,1744.5,5.605911899999998,77062,89,2,16,4
ue_task_0081,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0081_claude-code_20260630_194941,0,,0,0,0,,,1242.7,3.1457313499999997,43507,56,0,5,3
ue_task_0082,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0082_claude-code_20260630_200934,0,0,1,0,3,5,9,1102.7,3.2248733999999994,39036,72,6,7,1
ue_task_0083,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0083_claude-code_20260630_203851,0,0,1,2,3,2,9,1593.6,3.2846284500000005,83608,43,6,5,3
ue_task_0085,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0085_claude-code_20260701_230901,0,0,1,1,3,4,9,1670.3,3.9274802,88653,37,8,0,3
ue_task_0086,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0086_claude-code_20260630_225923,0,0,1,2,3,6,9,3327.4,2.5716585999999997,66445,49,4,0,8
ue_task_0087,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0087_claude-code_20260630_231701,0,0,1,0,3,3,8,873.2,2.1204794499999995,45732,38,3,0,6
ue_task_0088,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0088_claude-code_20260630_233017,0,0,1,0,1,5,9,632.7,1.8338699500000002,28862,40,5,4,1
ue_task_0089,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0089_claude-code_20260630_234144,0,0,1,0,1,7,9,540.7,1.6406079500000001,27789,30,4,0,1
ue_task_0090,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0090_claude-code_20260701_001902,0,0,1,0,1,7,8,2132.6,4.154490200000001,117278,75,3,3,6
ue_task_0091,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0091_claude-code_20260702_000041,0,0,1,0,1,0,8,2862.7,5.526273349999998,148605,58,10,1,8
ue_task_0092,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0092_claude-code_20260701_014145,0,0,1,0,1,7,9,1008.2,2.928217199999999,49649,70,7,0,6
ue_task_0093,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0093_claude-code_20260701_020503,0,0,1,0,1,0,8,1281.9,2.89885495,85100,31,1,0,2
ue_task_0094,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0094_claude-code_20260701_023811,0,0,1,0,1,3,9,1883.3,3.5121968,123518,42,10,9,1
ue_task_0095,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0095_claude-code_20260702_181953,0,0,1,0,1,2,8,1924.2,4.001732250000001,118811,66,3,3,3
ue_task_0096,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0096_claude-code_20260702_083416,0,0,1,0,1,1,8,2491.2,5.812151150000002,145793,72,4,13,2
ue_task_0097,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0097_claude-code_20260701_041511,0,0,1,0,1,5,9,1349.4,2.9527896499999997,71009,39,5,0,3
ue_task_0098,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0098_claude-code_20260701_042927,0,0,1,0,1,3,7,756.8,1.9673893500000001,50213,35,5,0,3
ue_task_0099,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0099_claude-code_20260701_050018,0,0,1,0,1,4,8,1759.5,4.843530749999999,71909,104,9,1,9
ue_task_0100,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0100_claude-code_20260701_051735,0,0,1,0,1,7,11,898.3,3.416723599999999,51431,78,3,0,7
ue_task_0101,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0101_claude-code_20260701_061400,0,0,1,0,1,1,8,3229.1,9.386005599999995,156085,223,5,7,8
ue_task_0102,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0102_claude-code_20260701_063327,0,0,1,0,1,4,8,1068.9,2.33544245,55861,57,3,2,4
ue_task_0103,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0103_claude-code_20260701_064656,1,1,1,2,2,10,10,664.6,2.0340090500000003,29314,72,4,3,6
ue_task_0104,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0104_claude-code_20260701_070142,0,0,1,0,1,0,8,764.4,2.5081898499999995,36173,56,3,1,5
ue_task_0105,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0105_claude-code_20260701_072306,0,0,1,0,1,6,10,1138.6,2.89884055,66126,50,2,0,6
ue_task_0106,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0106_claude-code_20260701_075316,0,0,1,0,1,0,9,1668.1,5.285030300000001,79872,142,7,13,8
ue_task_0107,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0107_claude-code_20260701_092610,0,0,1,0,1,3,8,5430.7,7.880558549999999,333350,61,4,8,4
ue_task_0108,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0108_claude-code_20260701_095312,0,0,1,0,1,6,8,1453.2,3.7512571999999995,81311,66,1,129,5
ue_task_0109,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0109_claude-code_20260701_101218,1,0,1,10,10,10,12,989.2,2.0141307499999996,44749,28,4,1,1
ue_task_0110,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0110_claude-code_20260702_092134,0,0,1,15,16,14,14,2682.2,3.8676367000000007,161482,30,4,1,3
ue_task_0111,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0111_claude-code_20260701_114147,1,0,1,1,1,6,8,1292.7,2.0923536499999997,69627,25,3,9,1
ue_task_0112,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0112_claude-code_20260701_121912,0,0,1,0,1,3,8,2125.4,3.0096941999999998,89617,36,4,0,1
ue_task_0113,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0113_claude-code_20260701_122829,0,0,1,0,1,6,8,428.6,1.2690334500000002,21857,26,2,3,1
ue_task_0114,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0114_claude-code_20260701_125118,1,0,1,1,1,7,8,1264.1,1.9418333999999995,65658,21,3,0,1
ue_task_0115,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0115_claude-code_20260701_130158,1,0,1,1,1,3,7,553.6,1.4590246999999994,31983,23,2,0,1
ue_task_0116,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0116_claude-code_20260701_131406,1,0,1,1,1,1,5,604.0,1.52846215,34550,25,3,0,1
ue_task_0117,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0117_claude-code_20260701_134815,1,0,1,1,1,1,5,1936.0,4.854350050000002,126810,59,5,11,1
ue_task_0118,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0118_claude-code_20260701_144123,0,0,1,0,1,7,8,3084.3,5.444189800000002,190188,52,1,0,1
ue_task_0119,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0119_claude-code_20260701_150002,0,1,1,0,1,7,7,972.2,2.350203149999999,59967,31,1,0,2
ue_task_0120,Claude Sonnet 4.6 (high),claude-code,claude-sonnet-4-6,high,ue_task_0120_claude-code_20260702_133939,0,0,1,0,1,4,9,4030.4,6.806289849999998,194154,67,4,0,8
ue_task_0001,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0001_qwen-code_20260629_090303,0,,1,0,0,,,1063.7,0.50114442,34967,98,22,24,4
ue_task_0002,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0002_qwen-code_20260629_093428,0,,1,0,0,,,1627.0,0.5767044,67155,173,18,8,8
ue_task_0003,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0003_qwen-code_20260629_100410,0,,1,0,0,,,1532.0,0.6968154,63571,105,18,36,7
ue_task_0004,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0004_qwen-code_20260629_102357,0,,1,0,0,,,882.4,0.35273358,32899,99,12,26,7
ue_task_0005,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0005_qwen-code_20260629_104108,0,,1,0,0,,,742.8,0.25897602,24994,71,12,8,7
ue_task_0006,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0006_qwen-code_20260629_105930,0,,1,0,0,,,841.4,0.36516647999999996,30211,82,14,38,2
ue_task_0007,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0007_qwen-code_20260629_111846,0,,1,0,0,,,882.6,0.36305256,32755,97,4,8,1
ue_task_0008,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0008_qwen-code_20260629_114700,0,,1,0,0,,,1365.9,0.43842623999999997,60028,136,6,60,8
ue_task_0009,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0009_qwen-code_20260629_120135,0,,1,0,0,,,362.8,50.0,9677,68,,,0
ue_task_0010,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0010_qwen-code_20260629_121609,0,,1,0,0,,,375.7,0.07640783999999999,8027,24,2,0,1
ue_task_0011,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0011_qwen-code_20260628_110220,1,1,1,6,6,9,9,184.0,0.04956924,6420,24,,,1
ue_task_0012,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0012_qwen-code_20260629_123259,0,,1,0,0,,,747.9,50.0,30627,104,4,36,5
ue_task_0013,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0013_qwen-code_20260629_125843,0,,1,0,0,,,1246.4,5.0,54393,80,6,12,1
ue_task_0014,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0014_qwen-code_20260628_113909,0,0,1,1,2,16,18,1871.4,5.0,50101,90,2,4,2
ue_task_0015,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0015_qwen-code_20260629_131347,0,,1,0,0,,,623.0,0.23396352,22450,99,10,26,7
ue_task_0017,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0017_qwen-code_20260629_135719,0,,1,0,0,,,1020.4,0.34914017999999997,36226,90,4,10,2
ue_task_0018,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0018_qwen-code_20260629_141324,0,,1,0,0,,,551.7,0.15136451999999997,19001,41,8,24,2
ue_task_0019,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0019_qwen-code_20260629_143506,0,,1,0,0,,,1079.3,0.44761092,42457,109,4,8,2
ue_task_0020,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0020_qwen-code_20260629_150812,0,,1,0,0,,,1603.3,0.7744027800000001,65285,126,8,54,2
ue_task_0021,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0021_qwen-code_20260629_153617,0,,1,0,0,,,1512.9,0.46543584,67426,112,4,8,1
ue_task_0022,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0022_qwen-code_20260630_210452,0,0,1,5,8,9,16,2318.3,0.65857098,104215,138,6,34,2
ue_task_0023,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0023_qwen-code_20260628_115838,0,,0,0,0,,,917.8,0.27431826,44348,92,0,0,1
ue_task_0024,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0024_qwen-code_20260628_121208,0,,0,0,0,,,526.1,0.14807736,24573,59,0,0,1
ue_task_0025,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0025_qwen-code_20260628_122633,0,,0,0,0,,,702.0,0.23112107999999998,31910,114,,,1
ue_task_0026,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0026_qwen-code_20260628_125654,0,,0,0,0,,,1573.1,0.43349358000000004,73531,137,0,0,3
ue_task_0027,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0027_qwen-code_20260628_132101,0,,0,0,0,,,1232.8,0.38756171999999994,57575,135,0,0,4
ue_task_0028,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0028_qwen-code_20260628_133038,0,,0,0,0,,,349.4,0.0783954,16799,31,0,0,2
ue_task_0029,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0029_qwen-code_20260628_134246,0,0,1,0,1,2,7,540.6,0.24050448,22656,76,0,0,1
ue_task_0030,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0030_qwen-code_20260628_140608,0,0,1,0,1,4,8,1120.9,0.45026484,51307,175,0,0,2
ue_task_0031,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0031_qwen-code_20260628_142054,1,1,1,1,1,4,4,516.7,0.19279397999999998,22876,93,0,0,3
ue_task_0034,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0034_qwen-code_20260629_185432,0,,1,0,0,,,1203.5,0.40135134,46159,105,6,12,1
ue_task_0035,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0035_qwen-code_20260629_191817,0,,0,0,0,,,1056.1,0.2689194,39168,104,6,6,1
ue_task_0036,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0036_qwen-code_20260629_195149,0,,1,0,0,,,1625.5,0.46230048,71256,145,4,4,1
ue_task_0037,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0037_qwen-code_20260629_201125,0,,0,0,0,,,765.3,0.39995778,26551,100,,,1
ue_task_0038,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0038_qwen-code_20260629_204200,0,,1,0,0,,,1543.0,0.51857862,63820,205,4,6,1
ue_task_0039,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0039_qwen-code_20260629_210740,0,,1,0,0,,,1298.7,0.44413211999999996,54887,136,2,0,1
ue_task_0042,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0042_qwen-code_20260629_220957,0,,1,0,0,,,643.9,0.23980175999999997,20807,78,4,0,1
ue_task_0043,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0043_qwen-code_20260629_223018,0,,1,0,0,,,942.8,0.21526002,38870,96,2,0,1
ue_task_0045,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0045_qwen-code_20260630_000544,0,,1,0,0,,,3103.1,0.90349452,81626,136,6,0,1
ue_task_0046,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0046_qwen-code_20260630_004039,0,,1,0,0,,,1832.7,1.2829802399999999,53064,146,4,2,1
ue_task_0047,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0047_qwen-code_20260630_011901,0,,1,0,0,,,1869.0,0.36129474,76399,71,4,0,1
ue_task_0048,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0048_qwen-code_20260630_014726,0,,1,0,0,,,1313.7,0.48669545999999997,40547,82,6,20,1
ue_task_0049,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0049_qwen-code_20260630_022050,0,,0,0,0,,,1831.5,0.38611998,84876,126,,,2
ue_task_0050,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0050_qwen-code_20260630_030242,0,,1,0,0,,,2125.0,0.5173201199999999,68250,109,4,32,2
ue_task_0051,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0051_qwen-code_20260628_150054,0,,0,0,0,,,1986.2,0.28119738,105066,98,0,0,1
ue_task_0052,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0052_qwen-code_20260628_152138,0,,0,0,0,,,1011.7,0.27606396,45491,152,0,0,7
ue_task_0053,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0053_qwen-code_20260628_153912,0,,0,0,0,,,871.6,0.34155593999999995,38132,107,0,0,5
ue_task_0054,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0054_qwen-code_20260628_162359,1,1,1,3,3,8,8,2220.1,0.8312860200000001,64723,175,8,310,1
ue_task_0055,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0055_qwen-code_20260628_164524,0,,0,0,0,,,879.0,0.34258716,39346,101,0,0,1
ue_task_0056,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0056_qwen-code_20260628_165619,0,,0,0,0,,,432.8,0.15431994,18730,48,0,0,1
ue_task_0057,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0057_qwen-code_20260630_033513,0,,1,0,0,,,1752.7,0.6110804999999999,58880,78,4,2,2
ue_task_0058,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0058_qwen-code_20260630_041241,0,,1,0,0,,,1928.9,0.8538820799999999,73753,149,8,0,1
ue_task_0059,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0059_qwen-code_20260630_045414,0,,1,0,0,,,1641.2,0.44726286,54762,61,10,68,3
ue_task_0060,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0060_qwen-code_20260628_174825,0,,1,0,0,,,2818.5,0.62618508,45225,141,4,10,4
ue_task_0061,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0061_qwen-code_20260628_180641,0,,0,0,0,,,645.4,0.21246594,28351,92,,,2
ue_task_0062,Qwen 3.7 Plus,qwen-code,qwen3.7-plus,default,ue_task_0062_qwen-code_20260628_181434,0,,0,0,0,,,249.9,0.10767623999999999,8985,33,,,1
